comp	usubs	uniprot	avgcoex	def	species
3082	11	P19338	NA	UN	human
3082	11	Q08211	NA	UN	human
3082	11	P31943	NA	UN	human
3082	11	P35637	NA	NA	human
3083	5	O15287	NA	NA	human
3083	5	O15360	NA	NA	human
3083	5	Q00597	NA	NA	human
3083	5	Q9HB96	NA	NA	human
3083	5	Q9NPI8	NA	NA	human
3084	2	P24385	NA	NA	human
3084	2	P11802	NA	UN	human
3085	2	P11802	NA	UN	human
3085	2	P30279	0.13	NA	human
3086	2	P30281	0.1209	NA	human
3086	2	P11802	NA	UN	human
3087	2	P24385	NA	NA	human
3087	2	Q00534	NA	NA	human
3088	2	Q00534	NA	NA	human
3088	2	P30279	0.245	NA	human
3089	2	P30281	0.0441	NA	human
3089	2	Q00534	NA	NA	human
3092	2	P05067	NA	NA	human
3092	2	O96008	NA	ED	human
3093	2	P05067	NA	NA	human
3093	2	O14925	NA	ED	human
3096	4	P29353	NA	NA	human
3096	4	P62993	NA	ED	human
3096	4	P23229	NA	NA	human
3096	4	P16144	NA	NA	human
3097	2	Q99595	NA	NA	human
3097	2	O14925	NA	ED	human
3098	2	Q16637	NA	NA	human
3098	2	Q3ZCQ8	NA	UN	human
3099	2	P38432	0.2196	NA	human
3099	2	Q3ZCQ8	0.2196	UN	human
310	6	P38936	NA	NA	human
310	6	P12004	NA	ED	human
310	6	P14635	0.44512	UN	human
310	6	P24385	NA	NA	human
310	6	O95067	0.48564	NA	human
310	6	P06493	0.45856	ED	human
3102	6	P13010	0.40106	UN	human
3102	6	Q08211	NA	UN	human
3102	6	P78527	NA	NED	human
3102	6	Q00341	NA	UN	human
3102	6	P12956	NA	UN	human
3102	6	P55265	NA	NA	human
3103	3	P08195	NA	NA	human
3103	3	P05106	NA	NA	human
3103	3	P06756	NA	NA	human
3104	2	O14786	0.3739	NED	human
3104	2	P05556	NA	UN	human
311	4	P24385	NA	NA	human
311	4	P38936	NA	NA	human
311	4	P12004	NA	ED	human
311	4	P24941	NA	UN	human
3110	3	P41231	NA	NA	human
3110	3	P06756	NA	NA	human
3110	3	Q5PPR5	NA	NA	human
3111	3	Q13797	NA	NA	human
3111	3	P10451	NA	NA	human
3111	3	P05556	NA	UN	human
3112	3	P08648	NA	NED	human
3112	3	P10451	NA	NA	human
3112	3	P05556	NA	UN	human
3115	3	P05106	NA	NA	human
3115	3	Q14773	NA	NA	human
3115	3	P08514	NA	NA	human
3117	3	P06756	NA	NA	human
3117	3	P18084	NA	ED	human
3117	3	P04004	0.0002	NA	human
3118	7	P62304	NA	UN	human
3118	7	P14678	NA	NA	human
3118	7	O14893	0.35104	NA	human
3118	7	P62316	NA	UN	human
3118	7	P62318	NA	NA	human
3118	7	Q16637	NA	NA	human
3118	7	P62314	NA	ED	human
312	4	P24385	NA	NA	human
312	4	P38936	NA	NA	human
312	4	P12004	NA	ED	human
312	4	P11802	NA	UN	human
3120	3	P14859	NA	NA	human
3120	3	Q16633	NA	NA	human
3120	3	Q04724	0.0988	NA	human
3121	2	P09086	NA	NA	human
3121	2	Q04727	0.0992	NA	human
3123	1	Q04725	NA	NA	human
3124	2	Q04725	0.0663	NA	human
3124	2	Q04724	0.0663	NA	human
3125	1	Q04724	NA	NA	human
3127	2	P84243	NA	NA	human
3127	2	Q04724	NA	NA	human
3128	4	Q8WW43	0.1902	NA	human
3128	4	P49768	NA	NA	human
3128	4	Q9NZ42	NA	NA	human
3128	4	Q92542	NA	UN	human
3129	3	P42226	NA	ED	human
3129	3	Q7KZF4	NA	UN	human
3129	3	Q08211	NA	UN	human
313	5	P30281	0.08155	NA	human
313	5	P24385	NA	NA	human
313	5	P38936	NA	NA	human
313	5	P12004	NA	ED	human
313	5	Q00535	NA	UN	human
3132	2	P14859	NA	NA	human
3132	2	Q16633	NA	NA	human
3133	2	P27986	NA	NA	human
3133	2	P42336	NA	NA	human
3138	2	P31751	NA	NA	human
3138	2	Q7Z6J0	NA	NA	human
314	2	P38936	NA	NA	human
314	2	P12004	NA	ED	human
3140	2	O60895	NA	NA	human
3140	2	Q16602	NA	NA	human
3141	2	O60896	NA	NA	human
3141	2	Q16602	NA	NA	human
3149	6	Q04724	0.11066	NA	human
3149	6	Q09028	NA	NA	human
3149	6	Q99801	NA	NA	human
3149	6	Q13547	NA	NED	human
3149	6	Q96ST3	NA	ED	human
3149	6	Q9H2X6	NA	NA	human
315	30	Q92665	NA	UN	human
315	30	O15235	NA	UN	human
315	30	P82932	NA	UN	human
315	30	P51398	0.358921428571	NA	human
315	30	P82933	NA	UN	human
315	30	Q9NVS2	NA	UN	human
315	30	Q9Y3D3	NA	NA	human
315	30	Q9Y3D5	NA	NA	human
315	30	Q92552	NA	UN	human
315	30	Q9Y291	NA	UN	human
315	30	Q9Y2R9	NA	NED	human
315	30	Q9BYN8	NA	NA	human
315	30	P82909	0.332717857143	NA	human
315	30	P82650	NA	NA	human
315	30	P82673	NA	UN	human
315	30	P82930	NA	UN	human
315	30	Q9NP92	NA	NA	human
315	30	Q9Y399	NA	NED	human
315	30	O60783	NA	NED	human
315	30	P82664	NA	NA	human
315	30	Q9Y3D9	NA	NA	human
315	30	P82675	NA	ED	human
315	30	Q9Y2R5	NA	NA	human
315	30	Q9Y2Q9	NA	NA	human
315	30	P82912	NA	NA	human
315	30	P82921	NA	NA	human
315	30	Q9Y676	NA	ED	human
315	30	Q96EL2	NA	NA	human
315	30	P82663	NA	UN	human
315	30	P82914	NA	NA	human
3150	2	Q99801	NA	NA	human
3150	2	Q04724	0.1512	NA	human
3151	2	Q9BYN0	NA	NA	human
3151	2	Q06830	NA	ED	human
3153	3	P61586	NA	ED	human
3153	3	P50148	NA	ED	human
3153	3	Q86VW2	NA	NA	human
3154	2	Q04721	NA	ED	human
3154	2	O00548	NA	NA	human
3155	2	P35222	NA	UN	human
3155	2	Q9NQB0	0.2857	NA	human
3156	3	Q9Y618	0.13275	NA	human
3156	3	Q06330	NA	NA	human
3156	3	Q13547	NA	NED	human
3157	2	P01236	NA	NA	human
3157	2	P16471	NA	NA	human
3159	2	P07737	NA	ED	human
3159	2	Q7Z5R6	NA	NA	human
3160	2	P50552	0.1779	ED	human
3160	2	Q7Z5R6	NA	NA	human
3161	1	P16471	NA	NA	human
3162	4	P08709	NA	NA	human
3162	4	P00742	NA	NA	human
3162	4	P13726	NA	UN	human
3162	4	P10646	0.087	NA	human
3164	2	Q9UBX0	0.0028	NA	human
3164	2	Q04724	0.0028	NA	human
3166	4	P25054	NA	NA	human
3166	4	P35222	NA	UN	human
3166	4	O15169	0.00166666666667	NA	human
3166	4	P49841	NA	NA	human
3167	6	Q92769	NA	NA	human
3167	6	O75182	NA	NA	human
3167	6	Q9UBX0	0.00866	NA	human
3167	6	Q13547	NA	NED	human
3167	6	Q9Y618	0.13776	NA	human
3167	6	Q96ST3	NA	ED	human
3168	2	O15169	0.197	NA	human
3168	2	Q9UER7	NA	NA	human
3170	3	P04637	0.1582	NA	human
3170	3	O15169	0.14195	NA	human
3170	3	Q9UER7	NA	NA	human
3172	3	P49757	0.16075	NA	human
3172	3	P04637	0.13605	NA	human
3172	3	Q00987	NA	NA	human
3173	1	Q96B97	NA	NA	human
3174	2	Q96B97	NA	NA	human
3174	2	Q8WV28	NA	NA	human
3176	2	Q8TAF3	NA	NA	human
3176	2	O94782	0.1654	NA	human
3177	2	O95837	-0.0015	NA	human
3177	2	Q92888	-0.0015	ED	human
3181	2	P61968	0.1223	NA	human
3181	2	P16220	NA	NA	human
3182	1	Q14192	NA	ED	human
3183	2	P16234	NA	NA	human
3183	2	Q06124	NA	ED	human
3184	1	Q13643	NA	NA	human
3185	1	Q5TD97	NA	NA	human
3186	2	P62993	NA	ED	human
3186	2	Q06124	NA	ED	human
3187	2	Q14192	NA	ED	human
3187	2	Q13643	NA	NA	human
3188	2	Q14192	NA	ED	human
3188	2	Q5TD97	0.0615	NA	human
3189	2	Q14192	NA	ED	human
3189	2	P16220	NA	NA	human
3190	2	Q13643	NA	NA	human
3190	2	P16220	NA	NA	human
3191	2	Q5TD97	0.0459	NA	human
3191	2	P16220	NA	NA	human
3196	2	O75558	0.0701	NA	human
3196	2	Q5TD97	0.0701	NA	human
3197	3	Q13485	NA	NA	human
3197	3	P12755	NA	NA	human
3197	3	P12757	NA	NA	human
3198	2	P12755	NA	NA	human
3198	2	Q15796	NA	NA	human
3199	2	P84022	NA	NA	human
3199	2	P12755	NA	NA	human
32	20	O75832	NA	ED	human
32	20	P62191	NA	UN	human
32	20	P62333	NA	ED	human
32	20	P35998	NA	UN	human
32	20	P48556	NA	NA	human
32	20	O00233	NA	NA	human
32	20	P51665	NA	ED	human
32	20	Q15008	0.389673684211	ED	human
32	20	P17980	NA	NA	human
32	20	O00231	NA	ED	human
32	20	Q16401	NA	ED	human
32	20	Q99460	NA	UN	human
32	20	Q13200	NA	UN	human
32	20	P62195	NA	NED	human
32	20	O00232	NA	ED	human
32	20	O43242	NA	ED	human
32	20	O00487	NA	NED	human
32	20	P55036	NA	ED	human
32	20	Q9UNM6	NA	ED	human
32	20	P43686	NA	UN	human
320	78	Q9BYD2	NA	UN	human
320	78	Q9NX20	NA	NA	human
320	78	Q9NQ50	NA	NA	human
320	78	O15235	NA	UN	human
320	78	P82932	NA	UN	human
320	78	Q9NYK5	NA	NA	human
320	78	Q9HD33	NA	NA	human
320	78	Q9P0J6	NA	NA	human
320	78	Q4U2R6	NA	NA	human
320	78	Q9H9J2	NA	UN	human
320	78	Q8N5N7	NA	UN	human
320	78	Q9BYD3	NA	NED	human
320	78	Q9Y2R9	NA	NED	human
320	78	Q9BYN8	NA	NA	human
320	78	Q9P015	NA	UN	human
320	78	P82650	NA	NA	human
320	78	Q9BQ48	NA	NA	human
320	78	Q13405	0.278114666667	NED	human
320	78	Q5T653	NA	NA	human
320	78	Q9H2W6	NA	UN	human
320	78	Q9NRX2	NA	NED	human
320	78	Q9P0M9	NA	NA	human
320	78	Q16540	NA	NA	human
320	78	Q9BYD1	NA	NED	human
320	78	P82675	NA	ED	human
320	78	Q9Y2Q9	NA	NA	human
320	78	P82664	NA	NA	human
320	78	Q9Y676	NA	ED	human
320	78	O75394	0.282105333333	NA	human
320	78	P82663	NA	UN	human
320	78	Q9NWU5	NA	NA	human
320	78	Q9BYD6	NA	NA	human
320	78	P51398	0.346692	NA	human
320	78	Q6FID1	NA	NA	human
320	78	Q96EL3	NA	NA	human
320	78	Q96GC5	NA	NA	human
320	78	Q13084	NA	NA	human
320	78	Q9Y3B7	NA	UN	human
320	78	Q92665	NA	UN	human
320	78	Q8N983	0.367928	NA	human
320	78	Q96A35	0.355782666667	NED	human
320	78	Q7Z7H8	NA	NA	human
320	78	Q9H0U6	NA	NA	human
320	78	P82933	NA	UN	human
320	78	Q9NZE8	NA	NA	human
320	78	Q9NVS2	NA	UN	human
320	78	Q9Y3D3	NA	NA	human
320	78	Q7Z2W9	NA	NA	human
320	78	Q9Y3D5	NA	NA	human
320	78	Q92552	NA	UN	human
320	78	Q9Y291	NA	UN	human
320	78	Q6P161	NA	NA	human
320	78	P82909	0.335305333333	NA	human
320	78	Q96DV4	NA	UN	human
320	78	P82673	NA	UN	human
320	78	Q9BYC9	NA	NA	human
320	78	P83111	NA	NA	human
320	78	P49406	0.366736	NED	human
320	78	Q9BRJ2	0.317774666667	UN	human
320	78	Q9BZE1	NA	NED	human
320	78	Q9Y399	NA	NED	human
320	78	O60783	NA	NED	human
320	78	Q8TCC3	NA	NA	human
320	78	P82912	NA	NA	human
320	78	Q86TS9	NA	NA	human
320	78	P09001	NA	NED	human
320	78	Q9Y2R5	NA	NA	human
320	78	P52815	NA	NA	human
320	78	Q9NP92	NA	NA	human
320	78	Q9Y3D9	NA	NA	human
320	78	P82921	NA	NA	human
320	78	Q9BYC8	NA	NA	human
320	78	P82930	NA	UN	human
320	78	Q96EL2	NA	NA	human
320	78	Q8IXM3	NA	UN	human
320	78	Q6P1L8	NA	NED	human
320	78	P82914	NA	NA	human
320	78	Q7Z7F7	NA	ED	human
3200	2	P12755	NA	NA	human
3200	2	Q13485	NA	NA	human
3204	3	P12755	NA	NA	human
3204	3	O75376	0.1846	NA	human
3204	3	Q15796	NA	NA	human
3205	3	P12755	NA	NA	human
3205	3	O75376	0.10255	NA	human
3205	3	P84022	NA	NA	human
3206	3	Q13485	NA	NA	human
3206	3	P12755	NA	NA	human
3206	3	O75376	0.17825	NA	human
3207	4	O14910	0.0511333333333	NA	human
3207	4	Q12959	NA	NA	human
3207	4	O14936	0.167733333333	NA	human
3207	4	Q02410	NA	NA	human
3208	2	O14910	0.0611	NA	human
3208	2	O14936	0.0611	NA	human
3213	3	Q9UBK5	NA	NA	human
3213	3	P26718	NA	NA	human
3213	3	Q9BZM6	-0.0172	NA	human
3229	2	P50750	NA	NA	human
3229	2	P40189	NA	NA	human
3231	2	Q8WXE9	0.1017	NA	human
3231	2	P42566	NA	NA	human
324	48	Q9BYD2	NA	UN	human
324	48	Q4U2R6	NA	NA	human
324	48	Q9NYK5	NA	NA	human
324	48	Q9HD33	NA	NA	human
324	48	Q9P0J6	NA	NA	human
324	48	Q9NX20	NA	NA	human
324	48	Q9H9J2	NA	UN	human
324	48	Q8N5N7	NA	UN	human
324	48	Q9H2W6	NA	UN	human
324	48	Q9P015	NA	UN	human
324	48	Q9BQ48	NA	NA	human
324	48	Q13405	0.27777826087	NED	human
324	48	Q5T653	NA	NA	human
324	48	P52815	NA	NA	human
324	48	Q9NRX2	NA	NED	human
324	48	Q9P0M9	NA	NA	human
324	48	Q16540	NA	NA	human
324	48	Q9BYD1	NA	NED	human
324	48	Q9NQ50	NA	NA	human
324	48	Q9NWU5	NA	NA	human
324	48	Q9BYD6	NA	NA	human
324	48	Q96EL3	NA	NA	human
324	48	Q13084	NA	NA	human
324	48	P83111	NA	NA	human
324	48	Q8N983	0.3663	NA	human
324	48	Q96A35	0.342963043478	NED	human
324	48	Q9BYC8	NA	NA	human
324	48	Q9H0U6	NA	NA	human
324	48	Q7Z2W9	NA	NA	human
324	48	Q6P161	NA	NA	human
324	48	Q9Y3B7	NA	UN	human
324	48	Q96DV4	NA	UN	human
324	48	Q9BYC9	NA	NA	human
324	48	Q9NZE8	NA	NA	human
324	48	P49406	0.362539130435	NED	human
324	48	Q9BRJ2	0.306534782609	UN	human
324	48	Q9BZE1	NA	NED	human
324	48	Q8TCC3	NA	NA	human
324	48	Q7Z7H8	NA	NA	human
324	48	Q86TS9	NA	NA	human
324	48	P09001	NA	NED	human
324	48	Q96GC5	NA	NA	human
324	48	Q6FID1	NA	NA	human
324	48	Q7Z7F7	NA	ED	human
324	48	Q8IXM3	NA	UN	human
324	48	Q6P1L8	NA	NED	human
324	48	O75394	0.27917826087	NA	human
324	48	Q9BYD3	NA	NED	human
3262	3	O14828	NA	ED	human
3262	3	O15127	NA	NA	human
3262	3	O15126	0.1046	NA	human
3263	4	Q9UBP5	NA	NA	human
3263	4	Q96ST3	NA	ED	human
3263	4	Q9Y618	0.1287	NA	human
3263	4	Q13547	NA	NED	human
3269	3	P06400	NA	ED	human
3269	3	Q13547	NA	NED	human
3269	3	P51532	NA	NA	human
3270	1	O00548	NA	NA	human
3271	5	O00548	NA	NA	human
3271	5	Q96BI3	NA	NA	human
3271	5	Q9NZ42	NA	NA	human
3271	5	P49768	NA	NA	human
3271	5	Q92542	NA	UN	human
328	2	P12956	NA	UN	human
328	2	P13010	0.5545	UN	human
3284	5	P57678	NA	NA	human
3284	5	Q8TEQ6	NA	ED	human
3284	5	Q16637	NA	NA	human
3284	5	Q9UHI6	NA	ED	human
3284	5	O14893	0.3206	NA	human
3296	3	P57678	NA	NA	human
3296	3	Q8TEQ6	NA	ED	human
3296	3	Q9UHI6	NA	ED	human
3297	3	Q9H840	0.2374	NA	human
3297	3	Q9Y3F4	NA	ED	human
3297	3	Q8WXD5	0.2692	NA	human
3298	3	Q8TEQ6	NA	ED	human
3298	3	Q16637	NA	NA	human
3298	3	O14893	0.3545	NA	human
330	2	Q15233	NA	UN	human
330	2	P23246	NA	UN	human
3335	1	Q13075	NA	NA	human
335	3	P43243	0.4819	UN	human
335	3	Q15233	NA	UN	human
335	3	P23246	NA	UN	human
336	3	Q09666	0.08935	ED	human
336	3	P49917	NA	NA	human
336	3	Q13426	0.17905	NA	human
338	31	P23396	NA	NED	human
338	31	P62277	NA	NED	human
338	31	P60866	NA	NED	human
338	31	P62851	NA	NED	human
338	31	P62753	NA	NED	human
338	31	P62280	NA	NED	human
338	31	P62241	NA	NED	human
338	31	P08708	NA	NA	human
338	31	P62847	NA	NA	human
338	31	P46781	NA	ED	human
338	31	P63220	NA	NA	human
338	31	P62857	NA	NED	human
338	31	P62081	NA	NED	human
338	31	P62244	NA	NED	human
338	31	P62266	NA	ED	human
338	31	P62269	NA	NED	human
338	31	P62701	NA	NED	human
338	31	P46782	NA	NA	human
338	31	P25398	NA	UN	human
338	31	P46783	NA	NED	human
338	31	P62841	NA	UN	human
338	31	P62249	NA	NED	human
338	31	P15880	NA	NED	human
338	31	P62979	NA	NED	human
338	31	P62263	NA	NED	human
338	31	P62861	NA	NA	human
338	31	P62273	NA	ED	human
338	31	P08865	NA	NA	human
338	31	P62854	NA	NED	human
338	31	P39019	NA	NED	human
338	31	P61247	NA	NED	human
345	2	P49917	NA	NA	human
345	2	Q13426	0.2748	NA	human
350	3	Q96T60	NA	NA	human
350	3	P49917	NA	NA	human
350	3	Q13426	0.16895	NA	human
351	143	Q6I9Y2	0.189099280576	NA	human
351	143	O75533	NA	UN	human
351	143	Q13243	NA	UN	human
351	143	Q13242	0.269586330935	UN	human
351	143	Q08211	NA	UN	human
351	143	O60231	0.207671223022	ED	human
351	143	Q96DF8	0.192616546763	NA	human
351	143	P62310	NA	NA	human
351	143	O00571	NA	ED	human
351	143	P09234	NA	ED	human
351	143	Q9HCG8	NA	NA	human
351	143	Q96T37	NA	NA	human
351	143	Q96J01	NA	UN	human
351	143	Q9ULR0	NA	NA	human
351	143	Q14562	NA	UN	human
351	143	P11940	NA	ED	human
351	143	Q9UQ35	NA	ED	human
351	143	Q9Y3B4	NA	UN	human
351	143	O14776	NA	NA	human
351	143	Q99459	0.290037410072	NED	human
351	143	P62312	NA	NA	human
351	143	Q15459	NA	ED	human
351	143	Q8IYB3	NA	NA	human
351	143	O95232	NA	UN	human
351	143	Q13523	0.295423021583	ED	human
351	143	Q9UNP9	NA	NA	human
351	143	Q9BQ61	0.224207913669	ED	human
351	143	Q13435	NA	UN	human
351	143	O75940	NA	UN	human
351	143	Q8WUQ7	NA	NA	human
351	143	O00425	NA	UN	human
351	143	Q14011	NA	UN	human
351	143	P62304	NA	UN	human
351	143	P49756	NA	UN	human
351	143	Q9Y3C6	NA	NA	human
351	143	Q13123	NA	NED	human
351	143	P08579	NA	UN	human
351	143	Q9UJV9	NA	NA	human
351	143	Q9BZJ0	NA	NA	human
351	143	Q16629	NA	NA	human
351	143	Q9NYV4	NA	NA	human
351	143	Q86W42	0.194360431655	NA	human
351	143	P09012	NA	UN	human
351	143	Q13356	NA	NA	human
351	143	O95391	NA	NA	human
351	143	Q69YN4	NA	NA	human
351	143	Q96DI7	0.233508633094	UN	human
351	143	O15042	NA	NA	human
351	143	P62318	NA	NA	human
351	143	Q9UHX1	NA	NA	human
351	143	Q9Y6A4	NA	NA	human
351	143	Q92841	NA	ED	human
351	143	Q8WWY3	NA	NA	human
351	143	Q15427	NA	UN	human
351	143	Q8WVK2	NA	NA	human
351	143	O60508	NA	ED	human
351	143	Q6P2Q9	NA	UN	human
351	143	O15355	NA	NA	human
351	143	Q9NW64	NA	ED	human
351	143	P62308	NA	ED	human
351	143	Q13838	NA	UN	human
351	143	Q86V81	NA	UN	human
351	143	O75400	NA	NED	human
351	143	Q7L014	0.265501438849	ED	human
351	143	O94906	NA	UN	human
351	143	O60306	0.239446043165	NA	human
351	143	Q9P013	NA	NA	human
351	143	O75643	NA	UN	human
351	143	Q16630	NA	NA	human
351	143	Q08170	NA	NA	human
351	143	P38919	0.247879136691	UN	human
351	143	Q12874	NA	UN	human
351	143	P14678	NA	NA	human
351	143	Q8NI27	NA	NED	human
351	143	Q13769	0.191992086331	UN	human
351	143	Q15007	0.221272661871	UN	human
351	143	Q9H2H8	NA	ED	human
351	143	O43290	0.219230935252	UN	human
351	143	Q9BUQ8	0.24068705036	ED	human
351	143	P42285	NA	UN	human
351	143	P26368	NA	NA	human
351	143	Q9UK45	NA	ED	human
351	143	P62995	NA	NA	human
351	143	Q13573	NA	UN	human
351	143	Q15428	0.119670503597	ED	human
351	143	Q9BXP5	NA	NA	human
351	143	Q9HCS7	NA	ED	human
351	143	P52298	NA	NA	human
351	143	Q05519	0.211881294964	NA	human
351	143	Q15287	NA	NA	human
351	143	Q99633	0.244471942446	NA	human
351	143	O43719	NA	ED	human
351	143	O43447	NA	NA	human
351	143	P62306	NA	ED	human
351	143	O95926	NA	NA	human
351	143	O43395	0.22865323741	UN	human
351	143	P62314	NA	ED	human
351	143	Q9BRD0	0.224004316547	NA	human
351	143	Q2TAY7	NA	UN	human
351	143	P09661	NA	UN	human
351	143	O43143	NA	ED	human
351	143	P55769	NA	NED	human
351	143	Q9UMS4	NA	ED	human
351	143	O43670	0.346448201439	UN	human
351	143	Q9Y5S9	0.332101438849	ED	human
351	143	Q9Y5B6	0.227626618705	NA	human
351	143	Q15029	0.277216546763	NA	human
351	143	Q15637	0.238497122302	NA	human
351	143	Q14498	0.224197122302	NA	human
351	143	P08621	NA	ED	human
351	143	Q9UKV3	NA	NA	human
351	143	Q01081	0.274346043165	UN	human
351	143	P61326	NA	NA	human
351	143	O75934	NA	UN	human
351	143	Q01130	NA	NA	human
351	143	O95400	NA	ED	human
351	143	P62316	NA	UN	human
351	143	P55081	NA	NA	human
351	143	Q9UBB9	NA	ED	human
351	143	P83876	NA	UN	human
351	143	Q92620	0.171592086331	UN	human
351	143	O43172	0.292423741007	NA	human
351	143	O43660	NA	UN	human
351	143	Q96I25	0.27546618705	NA	human
351	143	Q9Y2W2	NA	ED	human
351	143	O75937	NA	ED	human
351	143	O43809	NA	ED	human
351	143	Q53GS9	NA	NA	human
351	143	Q9Y333	NA	ED	human
351	143	Q09161	NA	UN	human
351	143	Q15393	NA	ED	human
351	143	Q07955	NA	UN	human
351	143	P17844	NA	ED	human
351	143	Q96FV9	0.185873381295	UN	human
351	143	Q13247	NA	NA	human
351	143	Q8WYA6	NA	NED	human
351	143	P84103	NA	NA	human
351	143	Q9Y4Z0	NA	UN	human
351	143	Q9HCE1	NA	UN	human
351	143	P41223	0.231882733813	UN	human
351	143	Q96T58	NA	NA	human
351	143	Q96BP3	NA	NA	human
3525	4	Q9Y2V7	NA	NA	human
3525	4	Q96MW5	NA	NA	human
3525	4	P83436	0.13705	NA	human
3525	4	Q9UP83	NA	NA	human
353	3	O95347	NA	UN	human
353	3	Q9NTJ3	NA	NED	human
353	3	P49917	NA	NA	human
3530	2	P83436	0.1594	NA	human
3530	2	Q9UP83	NA	NA	human
3532	2	Q96MW5	NA	NA	human
3532	2	Q8WTW3	NA	NA	human
3544	3	Q9H9E3	NA	NA	human
3544	3	Q14746	NA	NA	human
3544	3	Q96JB2	0.1091	NA	human
3545	3	Q9Y2V7	NA	NA	human
3545	3	P83436	0.13705	NA	human
3545	3	Q9UP83	NA	NA	human
355	3	P78527	NA	NED	human
355	3	P12956	NA	UN	human
355	3	P13010	0.49905	UN	human
3551	5	Q96JB2	0.135466666667	NA	human
3551	5	Q9H9E3	NA	NA	human
3551	5	Q96MW5	NA	NA	human
3551	5	Q14746	NA	NA	human
3551	5	Q8WTW3	0.1713	NA	human
3552	5	Q9Y2V7	NA	NA	human
3552	5	Q96MW5	NA	NA	human
3552	5	P83436	0.184566666667	NA	human
3552	5	Q8WTW3	0.175633333333	NA	human
3552	5	Q9UP83	NA	NA	human
359	3	Q13426	0.2177	NA	human
359	3	P49917	NA	NA	human
359	3	Q9H9Q4	0.07975	NA	human
36	8	O43747	NA	ED	human
36	8	Q9BXS5	0.128371428571	NED	human
36	8	P56377	0.0828	NA	human
36	8	O75843	0.0951428571429	NA	human
36	8	Q10567	NA	NA	human
36	8	Q96PC3	NA	NA	human
36	8	Q9Y6Q5	NA	NA	human
36	8	P61966	NA	NA	human
360	2	P78527	NA	NED	human
360	2	Q96SD1	NA	NA	human
3618	3	P12956	NA	UN	human
3618	3	P16104	NA	NA	human
3618	3	Q08211	NA	UN	human
362	4	Q96T60	NA	NA	human
362	4	P49916	NA	NED	human
362	4	P06746	NA	ED	human
362	4	P18887	0.1988	NA	human
363	2	P49916	NA	NED	human
363	2	P18887	0.172	NA	human
3634	3	P63279	0.1964	ED	human
3634	3	P08235	NA	NA	human
3634	3	Q15788	0.21065	NA	human
3677	3	O75886	NA	ED	human
3677	3	Q13671	0.08885	ED	human
3677	3	O14964	0.10255	UN	human
3678	3	O75886	NA	ED	human
3678	3	P00533	NA	UN	human
3678	3	Q13671	0.11745	ED	human
368	3	P07992	NA	NA	human
368	3	P43246	NA	UN	human
368	3	Q92889	NA	UN	human
370	4	P54277	NA	NA	human
370	4	P43246	NA	UN	human
370	4	P52701	NA	NED	human
370	4	P40692	NA	NA	human
3710	2	P12643	NA	NA	human
3710	2	Q6WN34	NA	NA	human
3711	3	P12643	NA	NA	human
3711	3	Q6WN34	NA	NA	human
3711	3	Q9GZX9	NA	NA	human
3714	3	O95613	NA	ED	human
3714	3	Q9BSJ2	NA	NED	human
3714	3	Q96CW5	NA	NA	human
3739	3	P12755	NA	NA	human
3739	3	Q13485	NA	NA	human
3739	3	Q15796	NA	NA	human
374	2	P43246	NA	UN	human
374	2	P52701	NA	NED	human
3740	3	Q13485	NA	NA	human
3740	3	P84022	NA	NA	human
3740	3	P12755	NA	NA	human
3749	2	Q92793	NA	NA	human
3749	2	Q15796	NA	NA	human
375	2	P20585	NA	UN	human
375	2	P43246	NA	UN	human
3750	2	P84022	NA	NA	human
3750	2	Q92793	NA	NA	human
3753	3	Q13485	NA	NA	human
3753	3	Q92793	NA	NA	human
3753	3	Q15796	NA	NA	human
3754	3	Q13485	NA	NA	human
3754	3	P84022	NA	NA	human
3754	3	Q92793	NA	NA	human
376	5	P40692	NA	NA	human
376	5	P54278	NA	NA	human
376	5	P43246	NA	UN	human
376	5	P12004	NA	ED	human
376	5	P52701	NA	NED	human
379	2	P54278	NA	NA	human
379	2	P40692	NA	NA	human
380	2	P40692	NA	NA	human
380	2	P54277	NA	NA	human
3828	2	Q13371	NA	NA	human
3828	2	Q6Y2X3	0.2735	NA	human
3830	1	P07550	NA	NA	human
3847	2	P31749	NA	NA	human
3847	2	P56279	-0.0108	NA	human
3848	2	P31751	NA	NA	human
3848	2	P56279	0.0481	NA	human
3849	1	P56279	NA	NA	human
3853	2	P06400	NA	ED	human
3853	2	Q13547	NA	NED	human
386	2	Q9BSL1	NA	NA	human
386	2	Q5XPI4	NA	NA	human
387	6	P49736	NA	UN	human
387	6	P25205	NA	NED	human
387	6	P33991	NA	NED	human
387	6	P33992	NA	NED	human
387	6	P33993	NA	NED	human
387	6	Q14566	NA	UN	human
389	6	Q13416	NA	ED	human
389	6	Q9UBD5	NA	UN	human
389	6	O43929	NA	NA	human
389	6	O43913	NA	NA	human
389	6	Q13415	NA	NA	human
389	6	Q9Y5N6	NA	NA	human
390	3	P63208	NA	UN	human
390	3	Q9UKT8	NA	NA	human
390	3	Q13616	0.2875	ED	human
3900	3	Q14186	0.19495	NA	human
3900	3	Q8TAK5	NA	NA	human
3900	3	Q01094	NA	NA	human
391	3	Q13619	0.25605	UN	human
391	3	Q16531	NA	NED	human
391	3	P62877	0.21865	ED	human
3917	3	Q8IZQ8	0.1025	NA	human
3917	3	P11831	NA	NA	human
